CN_BLLING_PARTY_CODE,PARTY_NAME,CN_CN_NO,BKG_Date,BKG_Zone,BKG_State,BKG_Branch,CN_SOURCE_BRANCH_CODE,DLY_Zone,DLY_State,DLY_Branch_Name,DLY_Code,Consignor_Code,CNR_NAME,CEE_NAME,CONSIGNEE_CODE,EDD_Date,Reached At Destination,Out For Delivery Date,DLY_Date,MIN_POD_OR_DDR_DATE,No_of_Pkg,Actual_Wt,Charged_Wt,TPTR_Mode,DEL_POINT,FRIGHT_MODE,LOAD_TYPE,Freight Amount,ODA_FLAG,Appointment_Flag,Appointment_Date,MNTH,ONTIME_ARVL,DLVD_WITHOUT_TOKEN,CN_Current_Status,NDR_Remark,DELIVERY_STATUS,TAT_MISSING,BUSINESS_TYPE,TAT_DAYS,RETAIL_TAT_DAYS,OPS_TAT,KOM_NAME,KOM_ID,EDD_Diff_Day,CN_CURRENT_BRANCH,CN_CURRENT_BRANCH_NAME,NO_OF_ATTEMPTS,PICKUP_CHLN_DATE,DELEVERY_TYPE,BILL_DATE
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,PUNJAB,MOHALI-PUNJAB,1105,111298,REDTAPE LTD,REDTAPE LIMITED,199859,"15/11/2025, 12:00 AM","14/11/2025, 11:17 AM","15/11/2025, 11:54 AM","15/11/2025, 12:00 AM","16/11/2025, 12:00 AM",14,140,140,SURFACE,DOOR,TBB(T.P),PART-LOAD,1649.24,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1105,MOHALI-PUNJAB,0,"10/11/2025, 4:49 PM",REG,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,PUNJAB,AMRITSAR-PUNJAB,1906,111298,REDTAPE LTD,REDTAPE LIMITED - TARN TARAN,122583,"15/11/2025, 12:00 AM","13/11/2025, 1:57 PM","13/11/2025, 3:42 PM","13/11/2025, 12:00 AM","15/11/2025, 12:00 AM",10,100,100,SURFACE,DOOR,TBB(T.P),PART-LOAD,1246.78,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1906,AMRITSAR-PUNJAB,0,"10/11/2025, 4:49 PM",,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,RAJASTHAN,SHRI GANGANAGAR RAJASTHAN,1715,111298,REDTAPE LTD,REDTAPE LIMITED - HANUMANGARH,108597,"15/11/2025, 12:00 AM","15/11/2025, 8:47 AM","15/11/2025, 5:55 PM","15/11/2025, 5:55 PM","16/11/2025, 12:00 AM",9,90,90,SURFACE,DOOR,TBB(T.P),PART-LOAD,1890.25,N,N,,Nov,N,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1715,SHRI GANGANAGAR RAJASTHAN,0,"10/11/2025, 4:49 PM",,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,PUNJAB,ZIRAKPUR I-PUNJAB,1110,111298,REDTAPE LTD,REDTAPE LTD ,179717,"15/11/2025, 12:00 AM","13/11/2025, 12:51 PM","18/11/2025, 12:54 PM","18/11/2025, 12:00 AM","19/11/2025, 12:00 AM",12,120,120,SURFACE,DOOR,TBB(T.P),PART-LOAD,1437.36,N,N,,Nov,Y,N,Delivered, As Per Schedule,LATE DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1110,ZIRAKPUR I-PUNJAB,0,"10/11/2025, 4:49 PM",,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,JAMMU AND KASHMIR,JAMMU-JAMMU  KASHMIR,1905,111298,REDTAPE LTD,REDTAPE LIMITED ,54946,"15/11/2025, 12:00 AM","14/11/2025, 11:17 AM","14/11/2025, 6:38 PM","14/11/2025, 12:00 AM","17/11/2025, 12:00 AM",7,70,70,SURFACE,DOOR,TBB(T.P),PART-LOAD,948.8,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1905,JAMMU-JAMMU  KASHMIR,0,"10/11/2025, 4:49 PM",REG,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,PUNJAB,BATHINDA,1912,111298,REDTAPE LTD,REDTAPE LIMITED - MANSA,110388,"15/11/2025, 12:00 AM","13/11/2025, 9:32 AM","13/11/2025, 11:55 AM","13/11/2025, 12:00 AM","14/11/2025, 12:00 AM",5,50,50,SURFACE,DOOR,TBB(T.P),PART-LOAD,1490.85,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1912,BATHINDA,0,"10/11/2025, 4:49 PM",,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,PUNJAB,PATIYALA-PUNJAB,1904,111298,REDTAPE LTD,REDTAPE LIMITED PATIALA,292379,"15/11/2025, 12:00 AM","15/11/2025, 9:57 AM","15/11/2025, 12:37 PM","15/11/2025, 12:00 AM","17/11/2025, 12:00 AM",4,40,40,SURFACE,DOOR,TBB(T.P),PART-LOAD,1399.35,N,N,,Nov,N,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1904,PATIYALA-PUNJAB,0,"10/11/2025, 4:49 PM",,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,RAJASTHAN,AJMER-RAJASTHAN,1708,111298,REDTAPE LTD,REDTAPE LIMITED - KISHANGARH AJMER,120504,"15/11/2025, 12:00 AM","14/11/2025, 1:31 PM","17/11/2025, 12:08 PM","17/11/2025, 12:00 AM","23/11/2025, 12:00 AM",5,50,50,SURFACE,DOOR,TBB(T.P),PART-LOAD,746.03,N,N,,Nov,Y,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1708,AJMER-RAJASTHAN,0,"10/11/2025, 4:49 PM",REG,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,JAMMU AND KASHMIR,JAMMU-JAMMU  KASHMIR,1905,111298,REDTAPE LTD,REDTAPE LIMITED,179099,"15/11/2025, 12:00 AM","14/11/2025, 11:17 AM","14/11/2025, 5:20 PM","14/11/2025, 12:00 AM","15/11/2025, 12:00 AM",8,80,80,SURFACE,DOOR,TBB(T.P),PART-LOAD,1042.97,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1905,JAMMU-JAMMU  KASHMIR,0,"10/11/2025, 4:49 PM",REG,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,PUNJAB,BATHINDA,1912,111298,REDTAPE LTD,REDTAPE LTD,109947,"15/11/2025, 12:00 AM","13/11/2025, 9:32 AM","13/11/2025, 3:41 PM","13/11/2025, 12:00 AM","14/11/2025, 12:00 AM",8,80,80,SURFACE,DOOR,TBB(T.P),PART-LOAD,1047.07,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1912,BATHINDA,0,"10/11/2025, 4:49 PM",,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,PUNJAB,PATIYALA-PUNJAB,1904,111298,REDTAPE LTD,REDTAPE LIMITED,752260,"15/11/2025, 12:00 AM","15/11/2025, 9:57 AM","18/11/2025, 11:37 AM","18/11/2025, 12:00 AM","19/11/2025, 12:00 AM",10,100,100,SURFACE,DOOR,TBB(T.P),PART-LOAD,1240.22,N,N,,Nov,N,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1904,PATIYALA-PUNJAB,0,"10/11/2025, 4:49 PM",,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,N.EAST,ASSAM,GUWAHATI-ASSAM,802,111298,REDTAPE LTD,redtape limited ,351180,"18/11/2025, 12:00 AM","17/11/2025, 3:37 AM","19/11/2025, 6:21 PM","19/11/2025, 12:00 AM","22/11/2025, 6:17 PM",6,60,60,SURFACE,DOOR,TBB(T.P),PART-LOAD,1396.45,N,N,,Nov,Y,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,8,0,8,BRIJESH(19048),19048,41,802,GUWAHATI-ASSAM,0,"10/11/2025, 4:49 PM",REG,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,EAST-I,BIHAR,MUZAFFARPUR-BIHAR,4111,111298,REDTAPE LTD,REDTAPE LIMITED,115810,"16/11/2025, 12:00 AM","15/11/2025, 9:27 AM","17/11/2025, 1:08 PM","17/11/2025, 12:00 AM","22/11/2025, 12:00 AM",5,50,50,SURFACE,DOOR,TBB(T.P),PART-LOAD,911.18,N,N,,Nov,Y,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,43,4111,MUZAFFARPUR-BIHAR,0,"10/11/2025, 4:49 PM",REG,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,WEST-I,GUJARAT,SURAT-GUJARAT,402,111298,REDTAPE LTD,REDTAPE LIMITED ,284662,"16/11/2025, 12:00 AM","14/11/2025, 10:16 PM","15/11/2025, 11:14 AM","15/11/2025, 12:00 AM","7/12/2025, 12:00 AM",4,40,40,SURFACE,DOOR,TBB(T.P),PART-LOAD,732.91,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,43,402,SURAT-GUJARAT,0,"10/11/2025, 4:49 PM",REG,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,JAMMU AND KASHMIR,SRINAGAR JAMMU-JAMMU   KASHMIR,1910,111298,REDTAPE LTD,REDTAPE LIMITED SARAH CITY SRI NAGAR,108469,"15/11/2025, 12:00 AM","14/11/2025, 6:37 PM","15/11/2025, 3:29 PM","15/11/2025, 12:00 AM","1/12/2025, 12:00 AM",5,50,50,SURFACE,DOOR,TBB(T.P),PART-LOAD,860.09,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1910,SRINAGAR JAMMU-JAMMU   KASHMIR,0,"10/11/2025, 4:49 PM",REG,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,WEST-I,MADHYA PRADESH,GWALIOR-MADHYA PRADESH,3503,111298,REDTAPE LTD,REDTAPE LIMITED GWALIOR-2,162023,"16/11/2025, 12:00 AM","12/11/2025, 4:47 PM","14/11/2025, 1:44 PM","14/11/2025, 12:00 AM","16/11/2025, 12:00 AM",9,90,90,SURFACE,DOOR,TBB(T.P),PART-LOAD,1357.3,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,43,3503,GWALIOR-MADHYA PRADESH,0,"10/11/2025, 4:49 PM",REG,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,WEST-I,MAHARASHTRA,KOLHAPUR-MAHARASTRA,3101,111298,REDTAPE LTD,REDTAPE LIMITED ,326594,"16/11/2025, 12:00 AM","2/12/2025, 6:23 PM","2/12/2025, 6:25 PM","2/12/2025, 12:00 AM","6/12/2025, 12:00 AM",6,60,60,SURFACE,DOOR,TBB(T.P),PART-LOAD,986.82,N,N,,Nov,N,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,43,3101,KOLHAPUR-MAHARASTRA,0,"10/11/2025, 4:49 PM",REG,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,PUNJAB,BATHINDA,1912,111298,REDTAPE LTD,REDTAPE LIMITED FARIDKOT,897249,"15/11/2025, 12:00 AM","13/11/2025, 9:32 AM","13/11/2025, 3:19 PM","13/11/2025, 12:00 AM","15/11/2025, 12:00 AM",3,30,30,SURFACE,DOOR,TBB(T.P),PART-LOAD,1292.26,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1912,BATHINDA,0,"10/11/2025, 4:49 PM",REG,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,PUNJAB,MOHALI-PUNJAB,1105,111298,REDTAPE LTD,REDTAPE LIMITED,199859,"15/11/2025, 12:00 AM","14/11/2025, 11:17 AM","14/11/2025, 12:39 PM","14/11/2025, 12:00 AM","18/11/2025, 12:00 AM",11,110,110,SURFACE,DOOR,TBB(T.P),PART-LOAD,1342.25,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1105,MOHALI-PUNJAB,0,"10/11/2025, 4:49 PM",REG,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,PUNJAB,LUDHIANA HUB,1920,111298,REDTAPE LTD,REDTAPE LIMITED,506569,"15/11/2025, 12:00 AM","11/11/2025, 10:17 PM","13/11/2025, 10:43 AM","13/11/2025, 12:00 AM","15/11/2025, 12:00 AM",5,50,50,SURFACE,DOOR,TBB(T.P),PART-LOAD,741.53,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1920,LUDHIANA HUB,0,"10/11/2025, 4:49 PM",,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,PUNJAB,JALANDHAR-PUNJAB,1102,111298,REDTAPE LTD,REDTAPE LIMITED,496285,"15/11/2025, 12:00 AM","13/11/2025, 9:37 AM","13/11/2025, 4:34 PM","13/11/2025, 12:00 AM","18/11/2025, 12:00 AM",5,50,50,SURFACE,DOOR,TBB(T.P),PART-LOAD,1496.03,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1102,JALANDHAR-PUNJAB,0,"10/11/2025, 4:49 PM",,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-I,RAJASTHAN,KESHWANA RAJASTHAN,1721,111298,REDTAPE LTD,REDTAPE LIMITED,871563,"15/11/2025, 12:00 AM","13/11/2025, 10:47 PM","14/11/2025, 1:01 PM","14/11/2025, 12:00 AM","15/11/2025, 12:00 AM",6,60,60,SURFACE,DOOR,TBB(T.P),PART-LOAD,847.4,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1721,KESHWANA RAJASTHAN,0,"10/11/2025, 4:49 PM",,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-I,RAJASTHAN,KESHWANA RAJASTHAN,1721,111298,REDTAPE LTD,REDTAPE LTD PAOTA ONLINE,192001,"15/11/2025, 12:00 AM","13/11/2025, 10:47 PM","17/11/2025, 10:40 AM","17/11/2025, 12:00 AM","18/11/2025, 12:00 AM",5,50,50,SURFACE,DOOR,TBB(T.P),PART-LOAD,744.38,N,N,,Nov,Y,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1721,KESHWANA RAJASTHAN,0,"10/11/2025, 4:49 PM",REG,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,EAST-I,BIHAR,MUZAFFARPUR-BIHAR,4111,111298,REDTAPE LTD,REDTAPE LIMITED,115810,"16/11/2025, 12:00 AM","15/11/2025, 9:27 AM","19/11/2025, 10:38 AM","19/11/2025, 12:00 AM","30/11/2025, 12:00 AM",3,30,30,SURFACE,DOOR,TBB(T.P),PART-LOAD,649.25,N,N,,Nov,Y,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,43,4111,MUZAFFARPUR-BIHAR,0,"10/11/2025, 4:49 PM",REG,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,HIMACHAL PRADESH,KALA AMB-HIMACHAL PRADESH,1106,111298,REDTAPE LTD,REDTAPE LIMITED PAONTA SAHIB,108484,"15/11/2025, 12:00 AM","15/11/2025, 10:16 AM","15/11/2025, 11:38 AM","15/11/2025, 12:00 AM","17/11/2025, 12:00 AM",3,30,30,SURFACE,DOOR,TBB(T.P),PART-LOAD,1295.75,N,N,,Nov,N,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,106,PAONTA SAHIB-HIMACHAL PRADESH,0,"10/11/2025, 4:49 PM",REG,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,HIMACHAL PRADESH,MEHATPUR-HIMACHAL PRADESH,105,111298,REDTAPE LTD,REDTAPE LTD -UNA,483867,"15/11/2025, 12:00 AM","17/11/2025, 8:27 AM","17/11/2025, 4:43 PM","17/11/2025, 12:00 AM","18/11/2025, 12:00 AM",5,50,50,SURFACE,DOOR,TBB(T.P),PART-LOAD,747.49,N,N,,Nov,N,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,105,MEHATPUR-HIMACHAL PRADESH,0,"10/11/2025, 4:49 PM",REG,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,JAMMU AND KASHMIR,JAMMU-JAMMU  KASHMIR,1905,111298,REDTAPE LTD,REDTAPE ,305463,"15/11/2025, 12:00 AM","14/11/2025, 11:17 AM","15/11/2025, 10:08 AM","15/11/2025, 12:00 AM","15/11/2025, 12:00 AM",4,40,40,SURFACE,DOOR,TBB(T.P),PART-LOAD,1394.77,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1905,JAMMU-JAMMU  KASHMIR,0,"10/11/2025, 4:49 PM",REG,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,JAMMU AND KASHMIR,KATHUA-JAMMU KASHMIR,1907,111298,REDTAPE LTD,REDTAPE LIMITED,110734,"15/11/2025, 12:00 AM","13/11/2025, 6:07 PM","14/11/2025, 10:55 AM","14/11/2025, 12:00 AM","18/11/2025, 12:00 AM",4,40,40,SURFACE,DOOR,TBB(T.P),PART-LOAD,643.45,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1907,KATHUA-JAMMU KASHMIR,0,"10/11/2025, 4:49 PM",REG,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,SOUTH-I,KARNATAKA,PEENYA-KARNATAKA,508,111298,REDTAPE LTD,REDTAPE LTD BASAVERSHWARA NAGAR BENGALURU,115205,"16/11/2025, 12:00 AM","15/11/2025, 6:01 PM","17/11/2025, 11:16 AM","17/11/2025, 12:00 AM","19/11/2025, 12:00 AM",3,30,30,SURFACE,DOOR,TBB(T.P),PART-LOAD,682.83,N,N,,Nov,Y,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,43,540,MAKALI,0,"10/11/2025, 4:49 PM",REG,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,PUNJAB,JALANDHAR-PUNJAB,1102,111298,REDTAPE LTD,REDTAPE LIMITED,179929,"15/11/2025, 12:00 AM","13/11/2025, 9:37 AM","13/11/2025, 4:50 PM","13/11/2025, 12:00 AM","14/11/2025, 12:00 AM",6,60,60,SURFACE,DOOR,TBB(T.P),PART-LOAD,1593.61,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1102,JALANDHAR-PUNJAB,0,"10/11/2025, 4:49 PM",REG,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,PUNJAB,MOGA,1925,111298,REDTAPE LTD,REDTAPE LTD,900524,"15/11/2025, 12:00 AM","13/11/2025, 11:47 AM","13/11/2025, 1:36 PM","13/11/2025, 12:00 AM","15/11/2025, 12:00 AM",9,90,90,SURFACE,DOOR,TBB(T.P),PART-LOAD,1145.48,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1925,MOGA,0,"10/11/2025, 4:49 PM",,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,PUNJAB,MOHALI-PUNJAB,1105,111298,REDTAPE LTD,REDTAPE LIMITED MOHALI 2,32870,"15/11/2025, 12:00 AM","14/11/2025, 11:17 AM","17/11/2025, 1:28 PM","17/11/2025, 12:00 AM","18/11/2025, 12:00 AM",10,100,100,SURFACE,DOOR,TBB(T.P),PART-LOAD,1243.08,N,N,,Nov,Y,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1105,MOHALI-PUNJAB,0,"10/11/2025, 4:49 PM",,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,PUNJAB,LUDHIANA HUB,1920,111298,REDTAPE LTD,REDTAPE LIMITED,972400,"15/11/2025, 12:00 AM","11/11/2025, 10:17 PM","13/11/2025, 11:03 AM","13/11/2025, 12:00 AM","29/11/2025, 12:00 AM",10,100,100,SURFACE,DOOR,TBB(T.P),PART-LOAD,1994.74,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1920,LUDHIANA HUB,0,"10/11/2025, 4:49 PM",,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,PUNJAB,MOHALI-PUNJAB,1105,111298,REDTAPE LTD,REDTAPE LIMITED ROPAR,268888,"15/11/2025, 12:00 AM","14/11/2025, 11:17 AM","14/11/2025, 2:44 PM","14/11/2025, 12:00 AM","14/11/2025, 12:00 AM",10,100,100,SURFACE,DOOR,TBB(T.P),PART-LOAD,1995.61,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1105,MOHALI-PUNJAB,0,"10/11/2025, 4:49 PM",,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,PUNJAB,NABHA-PUNJAB,1111,111298,REDTAPE LTD,REDTAPE LTD,172896,"15/11/2025, 12:00 AM","16/11/2025, 2:47 PM","19/11/2025, 12:25 PM","19/11/2025, 12:00 AM","22/11/2025, 12:00 AM",6,60,60,SURFACE,DOOR,TBB(T.P),PART-LOAD,1599.64,N,N,,Nov,N,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1111,NABHA-PUNJAB,0,"10/11/2025, 4:49 PM",,"27/11/2025, 12:00 AM"
111298,REDTAPE LTD,3.30225E+12,"10/11/2025, 12:00 AM",NORTH-II,UTTARAKHAND,KASHIPUR-UTTRAKHAND,3302,NORTH-II,PUNJAB,RAJPURA FOCAL POINT,1926,111298,REDTAPE LTD,REDTAPE LIMITED,279482,"15/11/2025, 12:00 AM","18/11/2025, 8:09 AM","19/11/2025, 11:41 AM","19/11/2025, 12:00 AM","22/11/2025, 12:00 AM",8,80,80,SURFACE,DOOR,TBB(T.P),PART-LOAD,1041.17,N,N,,Nov,N,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,44,1105,MOHALI-PUNJAB,0,"10/11/2025, 4:49 PM",,"27/11/2025, 12:00 AM"
